GrupoID,Estado,FechaReporte,Minas,Compañía minera,Pueblos,Departamento,Pueblos_actualizados,Año,Sem,Semestre
Grupo_1783,Activo,2018-03-31,Antamina,Antamina,['Distrito de Llata'],HUÁNUCO,['Llata'],2018,1,2018-S1
Grupo_606,Activo,2018-03-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2018,1,2018-S1
Grupo_1814,Activo,2018-03-31,Atacocha,Nexa Resources,['CP San Juan de Milpo'],PASCO,['CP San Juan de Milpo'],2018,1,2018-S1
Grupo_829,Activo,2018-04-30,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2018,1,2018-S1
Grupo_481,Activo,2018-04-30,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2018,1,2018-S1
Grupo_1740,Activo,2018-04-30,Antamina,Antamina,"['Huaripampa Alto', 'Huaripampa Centro', 'Huaripampa Bajo']",ÁNCASH,"['Huaripampa Alto', 'Huaripampa Central', 'Huaripampa Baja']",2018,1,2018-S1
Grupo_1749,Activo,2018-04-30,Antamina,Antamina,"['CP Ango Raju', 'CP Carhuayoc']",ÁNCASH,"['Huaraz', 'CP Carhuayoc']",2018,1,2018-S1
Grupo_1237,Activo,2018-04-30,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2018,1,2018-S1
Grupo_1251,Activo,2018-04-30,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2018,1,2018-S1
Grupo_1768,Activo,2018-04-30,Cerro Corona,Gold Fields,['CP Tingo'],CAJAMARCA,['CP Tingo'],2018,1,2018-S1
Grupo_1421,Activo,2018-04-30,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2018,1,2018-S1
Grupo_1783,Activo,2018-04-30,Antamina,Antamina,['Distrito de Llata'],HUÁNUCO,['Llata'],2018,1,2018-S1
Grupo_606,Activo,2018-04-30,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2018,1,2018-S1
Grupo_1814,Activo,2018-04-30,Atacocha,Nexa Resources,['CP San Juan de Milpo'],PASCO,['CP San Juan de Milpo'],2018,1,2018-S1
Grupo_829,Activo,2018-05-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2018,1,2018-S1
Grupo_481,Activo,2018-05-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2018,1,2018-S1
Grupo_1740,Activo,2018-05-31,Antamina,Antamina,"['Huaripampa Alto', 'Huaripampa Centro', 'Huaripampa Bajo']",ÁNCASH,"['Huaripampa Alto', 'Huaripampa Central', 'Huaripampa Baja']",2018,1,2018-S1
Grupo_1749,Activo,2018-05-31,Antamina,Antamina,"['CP Ango Raju', 'CP Carhuayoc']",ÁNCASH,"['Huaraz', 'CP Carhuayoc']",2018,1,2018-S1
Grupo_1237,Activo,2018-05-31,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2018,1,2018-S1
Grupo_1251,Activo,2018-05-31,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2018,1,2018-S1
Grupo_1768,Activo,2018-05-31,Cerro Corona,Gold Fields,['CP Tingo'],CAJAMARCA,['CP Tingo'],2018,1,2018-S1
Grupo_1421,Activo,2018-05-31,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2018,1,2018-S1
Grupo_1783,Activo,2018-05-31,Antamina,Antamina,['Distrito de Llata'],HUÁNUCO,['Llata'],2018,1,2018-S1
Grupo_606,Activo,2018-05-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2018,1,2018-S1
Grupo_1814,Activo,2018-05-31,Atacocha,Nexa Resources,['CP San Juan de Milpo'],PASCO,['CP San Juan de Milpo'],2018,1,2018-S1
Grupo_1749,Activo,2020-04-30,Antamina,Antamina,"['CP Ango Raju', 'CP Carhuayoc']",ÁNCASH,"['Huaraz', 'CP Carhuayoc']",2020,1,2020-S1
Grupo_1740,Activo,2020-04-30,Antamina,Antamina,"['Huaripampa Alto', 'Huaripampa Centro', 'Huaripampa Bajo']",ÁNCASH,"['Huaripampa Alto', 'Huaripampa Central', 'Huaripampa Baja']",2020,1,2020-S1
Grupo_829,Activo,2020-04-30,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2020,1,2020-S1
Grupo_481,Activo,2020-04-30,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2020,1,2020-S1
Grupo_1237,Activo,2020-04-30,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2020,1,2020-S1
Grupo_1884,Activo,2020-04-30,Yanacocha,Newmont,"['CP Totoracocha', 'CP El Alumbre']",CAJAMARCA,"['CP Totoracocha', 'CP El Alumbre']",2020,1,2020-S1
Grupo_1251,Activo,2020-04-30,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2020,1,2020-S1
Grupo_1889,Activo,2020-04-30,Antapaccay,Antapaccay,"['Distrito de Pallpata', 'Huacroyuta Marquiri', 'Huarcapata', 'Chorrillo', 'Antacama', 'Pallpata', 'Canlletera', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Jaruma Alccasana', 'Distrito de Alto Pichigua', 'Distrito de Pichigua Pichigua', 'Distrito de Condorama', 'Distrito de Ocoruro']",CUSCO,"['Pallpata', 'Pallpata', 'Huarcapata', 'Chorrillo', 'Atacama', 'Pallpata', 'Pallpata', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Pallpata', 'Alto Pichigua', 'Pichigua Pichigua', 'Condorama', 'Ocoruro']",2020,1,2020-S1
Grupo_1885,Activo,2020-04-30,Antapaccay,Glencore,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'CC Paco Pata', 'CC Tintaya Marquiri', 'CC Alto Huancané', 'CC Huancané Bajo', 'CC Alto Huarca', 'CC Huarca', 'CC Anta Ccollana', 'CC Huisa Ccollana', 'CC Huini Coroccohuayco']",CUSCO,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'Pacopata', 'Tintaya Marquiri', 'Alto Huancane', 'Huancane Bajo', 'CC Alto Huarca', 'CC Huarca', 'Anta Ccollana', 'Espinar', 'Espinar']",2020,1,2020-S1
Grupo_1852,Activo,2020-04-30,Las Bambas,Las Bambas,"['Provincia de Chumbivilcas', 'Distrito de Velille', 'Distrito de Capacmarca', 'Distrito de Quiñota', 'Distrito de Chamaca', 'Distrito de Livitaca', 'Distrito de Llusco', 'CP Huaylla Huaylla']",CUSCO,"['Chumbivilcas', 'Velille', 'Capacmarca', 'Quiñota', 'Chamaca', 'Livitaca', 'Llusco', 'CP Huaylla Huaylla']",2020,1,2020-S1
Grupo_1853,Activo,2020-04-30,Las Bambas,Las Bambas,"['Provincia de Paruro', 'Distrito Paccarectambo', 'Distrito Yaurisque', 'Distrito Ccapi', 'Distrito Huanoquite']",CUSCO,"['Paruro', 'Paccarectambo', 'Yaurisque', 'Ccapi', 'Huanoquite']",2020,1,2020-S1
Grupo_1854,Activo,2020-04-30,Las Bambas,Las Bambas,['CP Fuerabamba'],CUSCO,['CP Fuerabamba'],2020,1,2020-S1
Grupo_1776,Activo,2020-04-30,Las Bambas,Las Bambas,"['Distrito de Velille', 'CP Tuntuma', 'CP Casa Blanca', 'CP Ccollana', 'CP Cullahuata', 'CP Urasana', 'CP Ayaccasi', 'CP Alccavictoria', 'CP Chacapampa']",CUSCO,"['Velille', 'CP Tuntuma', 'CP Casa Blanca', 'CP Ccollana', 'CP Cullahuata', 'CP Urasana', 'CP Ayaccasi', 'Vvelille', 'CP Chacapampa']",2020,1,2020-S1
Grupo_1421,Activo,2020-04-30,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2020,1,2020-S1
Grupo_606,Activo,2020-04-30,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2020,1,2020-S1
Grupo_1867,Activo,2020-04-30,Quellaveco,Angloamerican,['CP Tumilaca'],MOQUEGUA,['CP Tumilaca'],2020,1,2020-S1
Grupo_1870,Activo,2020-04-30,Atacocha,Nexa Resources,['CP San Pablo de Ticlacayán'],PASCO,['San Pablo de Ticlacayán'],2020,1,2020-S1
Grupo_1814,Activo,2020-04-30,Atacocha,Nexa Resources,['CP San Juan de Milpo'],PASCO,['CP San Juan de Milpo'],2020,1,2020-S1
Grupo_1749,Activo,2020-05-31,Antamina,Antamina,"['CP Ango Raju', 'CP Carhuayoc']",ÁNCASH,"['Huaraz', 'CP Carhuayoc']",2020,1,2020-S1
Grupo_1740,Activo,2020-05-31,Antamina,Antamina,"['Huaripampa Alto', 'Huaripampa Centro', 'Huaripampa Bajo']",ÁNCASH,"['Huaripampa Alto', 'Huaripampa Central', 'Huaripampa Baja']",2020,1,2020-S1
Grupo_829,Activo,2020-05-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2020,1,2020-S1
Grupo_481,Activo,2020-05-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2020,1,2020-S1
Grupo_1237,Activo,2020-05-31,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2020,1,2020-S1
Grupo_1884,Activo,2020-05-31,Yanacocha,Newmont,"['CP Totoracocha', 'CP El Alumbre']",CAJAMARCA,"['CP Totoracocha', 'CP El Alumbre']",2020,1,2020-S1
Grupo_1251,Activo,2020-05-31,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2020,1,2020-S1
Grupo_1889,Activo,2020-05-31,Antapaccay,Antapaccay,"['Distrito de Pallpata', 'Huacroyuta Marquiri', 'Huarcapata', 'Chorrillo', 'Antacama', 'Pallpata', 'Canlletera', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Jaruma Alccasana', 'Distrito de Alto Pichigua', 'Distrito de Pichigua Pichigua', 'Distrito de Condorama', 'Distrito de Ocoruro']",CUSCO,"['Pallpata', 'Pallpata', 'Huarcapata', 'Chorrillo', 'Atacama', 'Pallpata', 'Pallpata', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Pallpata', 'Alto Pichigua', 'Pichigua Pichigua', 'Condorama', 'Ocoruro']",2020,1,2020-S1
Grupo_1885,Activo,2020-05-31,Antapaccay,Glencore,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'CC Paco Pata', 'CC Tintaya Marquiri', 'CC Alto Huancané', 'CC Huancané Bajo', 'CC Alto Huarca', 'CC Huarca', 'CC Anta Ccollana', 'CC Huisa Ccollana', 'CC Huini Coroccohuayco']",CUSCO,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'Pacopata', 'Tintaya Marquiri', 'Alto Huancane', 'Huancane Bajo', 'CC Alto Huarca', 'CC Huarca', 'Anta Ccollana', 'Espinar', 'Espinar']",2020,1,2020-S1
Grupo_1852,Activo,2020-05-31,Las Bambas,Las Bambas,"['Provincia de Chumbivilcas', 'Distrito de Velille', 'Distrito de Capacmarca', 'Distrito de Quiñota', 'Distrito de Chamaca', 'Distrito de Livitaca', 'Distrito de Llusco', 'CP Huaylla Huaylla']",CUSCO,"['Chumbivilcas', 'Velille', 'Capacmarca', 'Quiñota', 'Chamaca', 'Livitaca', 'Llusco', 'CP Huaylla Huaylla']",2020,1,2020-S1
Grupo_1853,Activo,2020-05-31,Las Bambas,Las Bambas,"['Provincia de Paruro', 'Distrito Paccarectambo', 'Distrito Yaurisque', 'Distrito Ccapi', 'Distrito Huanoquite']",CUSCO,"['Paruro', 'Paccarectambo', 'Yaurisque', 'Ccapi', 'Huanoquite']",2020,1,2020-S1
Grupo_1854,Activo,2020-05-31,Las Bambas,Las Bambas,['CP Fuerabamba'],CUSCO,['CP Fuerabamba'],2020,1,2020-S1
Grupo_1776,Activo,2020-05-31,Las Bambas,Las Bambas,"['Distrito de Velille', 'CP Tuntuma', 'CP Casa Blanca', 'CP Ccollana', 'CP Cullahuata', 'CP Urasana', 'CP Ayaccasi', 'CP Alccavictoria', 'CP Chacapampa']",CUSCO,"['Velille', 'CP Tuntuma', 'CP Casa Blanca', 'CP Ccollana', 'CP Cullahuata', 'CP Urasana', 'CP Ayaccasi', 'Vvelille', 'CP Chacapampa']",2020,1,2020-S1
Grupo_1421,Activo,2020-05-31,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2020,1,2020-S1
Grupo_606,Activo,2020-05-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2020,1,2020-S1
Grupo_1867,Activo,2020-05-31,Quellaveco,Angloamerican,['CP Tumilaca'],MOQUEGUA,['CP Tumilaca'],2020,1,2020-S1
Grupo_1870,Activo,2020-05-31,Atacocha,Nexa Resources,['CP San Pablo de Ticlacayán'],PASCO,['San Pablo de Ticlacayán'],2020,1,2020-S1
Grupo_1814,Activo,2020-05-31,Atacocha,Nexa Resources,['CP San Juan de Milpo'],PASCO,['CP San Juan de Milpo'],2020,1,2020-S1
Grupo_1749,Activo,2020-06-30,Antamina,Antamina,"['CP Ango Raju', 'CP Carhuayoc']",ÁNCASH,"['Huaraz', 'CP Carhuayoc']",2020,1,2020-S1
Grupo_1740,Activo,2020-06-30,Antamina,Antamina,"['Huaripampa Alto', 'Huaripampa Centro', 'Huaripampa Bajo']",ÁNCASH,"['Huaripampa Alto', 'Huaripampa Central', 'Huaripampa Baja']",2020,1,2020-S1
Grupo_829,Activo,2020-06-30,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2020,1,2020-S1
Grupo_481,Activo,2020-06-30,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2020,1,2020-S1
Grupo_1237,Activo,2020-06-30,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2020,1,2020-S1
Grupo_1884,Activo,2020-06-30,Yanacocha,Newmont,"['CP Totoracocha', 'CP El Alumbre']",CAJAMARCA,"['CP Totoracocha', 'CP El Alumbre']",2020,1,2020-S1
Grupo_1251,Activo,2020-06-30,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2020,1,2020-S1
Grupo_1889,Activo,2020-06-30,Antapaccay,Antapaccay,"['Distrito de Pallpata', 'Huacroyuta Marquiri', 'Huarcapata', 'Chorrillo', 'Antacama', 'Pallpata', 'Canlletera', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Jaruma Alccasana', 'Distrito de Alto Pichigua', 'Distrito de Pichigua Pichigua', 'Distrito de Condorama', 'Distrito de Ocoruro']",CUSCO,"['Pallpata', 'Pallpata', 'Huarcapata', 'Chorrillo', 'Atacama', 'Pallpata', 'Pallpata', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Pallpata', 'Alto Pichigua', 'Pichigua Pichigua', 'Condorama', 'Ocoruro']",2020,1,2020-S1
Grupo_1885,Activo,2020-06-30,Antapaccay,Glencore,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'CC Paco Pata', 'CC Tintaya Marquiri', 'CC Alto Huancané', 'CC Huancané Bajo', 'CC Alto Huarca', 'CC Huarca', 'CC Anta Ccollana', 'CC Huisa Ccollana', 'CC Huini Coroccohuayco']",CUSCO,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'Pacopata', 'Tintaya Marquiri', 'Alto Huancane', 'Huancane Bajo', 'CC Alto Huarca', 'CC Huarca', 'Anta Ccollana', 'Espinar', 'Espinar']",2020,1,2020-S1
Grupo_1852,Activo,2020-06-30,Las Bambas,Las Bambas,"['Provincia de Chumbivilcas', 'Distrito de Velille', 'Distrito de Capacmarca', 'Distrito de Quiñota', 'Distrito de Chamaca', 'Distrito de Livitaca', 'Distrito de Llusco', 'CP Huaylla Huaylla']",CUSCO,"['Chumbivilcas', 'Velille', 'Capacmarca', 'Quiñota', 'Chamaca', 'Livitaca', 'Llusco', 'CP Huaylla Huaylla']",2020,1,2020-S1
Grupo_1853,Activo,2020-06-30,Las Bambas,Las Bambas,"['Provincia de Paruro', 'Distrito Paccarectambo', 'Distrito Yaurisque', 'Distrito Ccapi', 'Distrito Huanoquite']",CUSCO,"['Paruro', 'Paccarectambo', 'Yaurisque', 'Ccapi', 'Huanoquite']",2020,1,2020-S1
Grupo_1854,Activo,2020-06-30,Las Bambas,Las Bambas,['CP Fuerabamba'],CUSCO,['CP Fuerabamba'],2020,1,2020-S1
Grupo_1776,Activo,2020-06-30,Las Bambas,Las Bambas,"['Distrito de Velille', 'CP Tuntuma', 'CP Casa Blanca', 'CP Ccollana', 'CP Cullahuata', 'CP Urasana', 'CP Ayaccasi', 'CP Alccavictoria', 'CP Chacapampa']",CUSCO,"['Velille', 'CP Tuntuma', 'CP Casa Blanca', 'CP Ccollana', 'CP Cullahuata', 'CP Urasana', 'CP Ayaccasi', 'Vvelille', 'CP Chacapampa']",2020,1,2020-S1
Grupo_1421,Activo,2020-06-30,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2020,1,2020-S1
Grupo_606,Activo,2020-06-30,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2020,1,2020-S1
Grupo_1867,Activo,2020-06-30,Quellaveco,Angloamerican,['CP Tumilaca'],MOQUEGUA,['CP Tumilaca'],2020,1,2020-S1
Grupo_1870,Activo,2020-06-30,Atacocha,Nexa Resources,['CP San Pablo de Ticlacayán'],PASCO,['San Pablo de Ticlacayán'],2020,1,2020-S1
Grupo_1814,Activo,2020-06-30,Atacocha,Nexa Resources,['CP San Juan de Milpo'],PASCO,['CP San Juan de Milpo'],2020,1,2020-S1
Grupo_1749,Activo,2020-07-31,Antamina,Antamina,"['CP Ango Raju', 'CP Carhuayoc']",ÁNCASH,"['Huaraz', 'CP Carhuayoc']",2020,2,2020-S2
Grupo_1740,Activo,2020-07-31,Antamina,Antamina,"['Huaripampa Alto', 'Huaripampa Centro', 'Huaripampa Bajo']",ÁNCASH,"['Huaripampa Alto', 'Huaripampa Central', 'Huaripampa Baja']",2020,2,2020-S2
Grupo_829,Activo,2020-07-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2020,2,2020-S2
Grupo_481,Activo,2020-07-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2020,2,2020-S2
Grupo_1237,Activo,2020-07-31,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2020,2,2020-S2
Grupo_1884,Activo,2020-07-31,Yanacocha,Newmont,"['CP Totoracocha', 'CP El Alumbre']",CAJAMARCA,"['CP Totoracocha', 'CP El Alumbre']",2020,2,2020-S2
Grupo_1251,Activo,2020-07-31,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2020,2,2020-S2
Grupo_1889,Activo,2020-07-31,Antapaccay,Antapaccay,"['Distrito de Pallpata', 'Huacroyuta Marquiri', 'Huarcapata', 'Chorrillo', 'Antacama', 'Pallpata', 'Canlletera', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Jaruma Alccasana', 'Distrito de Alto Pichigua', 'Distrito de Pichigua Pichigua', 'Distrito de Condorama', 'Distrito de Ocoruro']",CUSCO,"['Pallpata', 'Pallpata', 'Huarcapata', 'Chorrillo', 'Atacama', 'Pallpata', 'Pallpata', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Pallpata', 'Alto Pichigua', 'Pichigua Pichigua', 'Condorama', 'Ocoruro']",2020,2,2020-S2
Grupo_1885,Activo,2020-07-31,Antapaccay,Glencore,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'CC Paco Pata', 'CC Tintaya Marquiri', 'CC Alto Huancané', 'CC Huancané Bajo', 'CC Alto Huarca', 'CC Huarca', 'CC Anta Ccollana', 'CC Huisa Ccollana', 'CC Huini Coroccohuayco']",CUSCO,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'Pacopata', 'Tintaya Marquiri', 'Alto Huancane', 'Huancane Bajo', 'CC Alto Huarca', 'CC Huarca', 'Anta Ccollana', 'Espinar', 'Espinar']",2020,2,2020-S2
Grupo_1852,Activo,2020-07-31,Las Bambas,Las Bambas,"['Provincia de Chumbivilcas', 'Distrito de Velille', 'Distrito de Capacmarca', 'Distrito de Quiñota', 'Distrito de Chamaca', 'Distrito de Livitaca', 'Distrito de Llusco', 'CP Huaylla Huaylla']",CUSCO,"['Chumbivilcas', 'Velille', 'Capacmarca', 'Quiñota', 'Chamaca', 'Livitaca', 'Llusco', 'CP Huaylla Huaylla']",2020,2,2020-S2
Grupo_1853,Activo,2020-07-31,Las Bambas,Las Bambas,"['Provincia de Paruro', 'Distrito Paccarectambo', 'Distrito Yaurisque', 'Distrito Ccapi', 'Distrito Huanoquite']",CUSCO,"['Paruro', 'Paccarectambo', 'Yaurisque', 'Ccapi', 'Huanoquite']",2020,2,2020-S2
Grupo_1854,Activo,2020-07-31,Las Bambas,Las Bambas,['CP Fuerabamba'],CUSCO,['CP Fuerabamba'],2020,2,2020-S2
Grupo_1776,Activo,2020-07-31,Las Bambas,Las Bambas,"['Distrito de Velille', 'CP Tuntuma', 'CP Casa Blanca', 'CP Ccollana', 'CP Cullahuata', 'CP Urasana', 'CP Ayaccasi', 'CP Alccavictoria', 'CP Chacapampa']",CUSCO,"['Velille', 'CP Tuntuma', 'CP Casa Blanca', 'CP Ccollana', 'CP Cullahuata', 'CP Urasana', 'CP Ayaccasi', 'Vvelille', 'CP Chacapampa']",2020,2,2020-S2
Grupo_1421,Activo,2020-07-31,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2020,2,2020-S2
Grupo_606,Activo,2020-07-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2020,2,2020-S2
Grupo_1867,Activo,2020-07-31,Quellaveco,Angloamerican,['CP Tumilaca'],MOQUEGUA,['CP Tumilaca'],2020,2,2020-S2
Grupo_1870,Activo,2020-07-31,Atacocha,Nexa Resources,['CP San Pablo de Ticlacayán'],PASCO,['San Pablo de Ticlacayán'],2020,2,2020-S2
Grupo_1814,Activo,2020-07-31,Atacocha,Nexa Resources,['CP San Juan de Milpo'],PASCO,['CP San Juan de Milpo'],2020,2,2020-S2
Grupo_1749,Activo,2020-09-30,Antamina,Antamina,"['CP Ango Raju', 'CP Carhuayoc']",ÁNCASH,"['Huaraz', 'CP Carhuayoc']",2020,2,2020-S2
Grupo_1740,Activo,2020-09-30,Antamina,Antamina,"['Huaripampa Alto', 'Huaripampa Centro', 'Huaripampa Bajo']",ÁNCASH,"['Huaripampa Alto', 'Huaripampa Central', 'Huaripampa Baja']",2020,2,2020-S2
Grupo_829,Activo,2020-09-30,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2020,2,2020-S2
Grupo_481,Activo,2020-09-30,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2020,2,2020-S2
Grupo_1237,Activo,2020-09-30,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2020,2,2020-S2
Grupo_1884,Activo,2020-09-30,Yanacocha,Newmont,"['CP Totoracocha', 'CP El Alumbre']",CAJAMARCA,"['CP Totoracocha', 'CP El Alumbre']",2020,2,2020-S2
Grupo_1251,Activo,2020-09-30,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2020,2,2020-S2
Grupo_1889,Activo,2020-09-30,Antapaccay,Antapaccay,"['Distrito de Pallpata', 'Huacroyuta Marquiri', 'Huarcapata', 'Chorrillo', 'Antacama', 'Pallpata', 'Canlletera', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Jaruma Alccasana', 'Distrito de Alto Pichigua', 'Distrito de Pichigua Pichigua', 'Distrito de Condorama', 'Distrito de Ocoruro']",CUSCO,"['Pallpata', 'Pallpata', 'Huarcapata', 'Chorrillo', 'Atacama', 'Pallpata', 'Pallpata', 'Cruz Pampa', 'Pirhuayani', 'Mamanocca', 'Pallpata', 'Alto Pichigua', 'Pichigua Pichigua', 'Condorama', 'Ocoruro']",2020,2,2020-S2
Grupo_1885,Activo,2020-09-30,Antapaccay,Glencore,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'CC Paco Pata', 'CC Tintaya Marquiri', 'CC Alto Huancané', 'CC Huancané Bajo', 'CC Alto Huarca', 'CC Huarca', 'CC Anta Ccollana', 'CC Huisa Ccollana', 'CC Huini Coroccohuayco']",CUSCO,"['CC Huano Huano', 'CC Cala Cala', 'CC Huisa', 'Pacopata', 'Tintaya Marquiri', 'Alto Huancane', 'Huancane Bajo', 'CC Alto Huarca', 'CC Huarca', 'Anta Ccollana', 'Espinar', 'Espinar']",2020,2,2020-S2
Grupo_1852,Activo,2020-09-30,Las Bambas,Las Bambas,"['Provincia de Chumbivilcas', 'Distrito de Velille', 'Distrito de Capacmarca', 'Distrito de Quiñota', 'Distrito de Chamaca', 'Distrito de Livitaca', 'Distrito de Llusco', 'CP Huaylla Huaylla']",CUSCO,"['Chumbivilcas', 'Velille', 'Capacmarca', 'Quiñota', 'Chamaca', 'Livitaca', 'Llusco', 'CP Huaylla Huaylla']",2020,2,2020-S2
Grupo_1853,Activo,2020-09-30,Las Bambas,Las Bambas,"['Provincia de Paruro', 'Distrito Paccarectambo', 'Distrito Yaurisque', 'Distrito Ccapi', 'Distrito Huanoquite']",CUSCO,"['Paruro', 'Paccarectambo', 'Yaurisque', 'Ccapi', 'Huanoquite']",2020,2,2020-S2
Grupo_1854,Activo,2020-09-30,Las Bambas,Las Bambas,['CP Fuerabamba'],CUSCO,['CP Fuerabamba'],2020,2,2020-S2
